sentiment,text
4,"@mrstg woo hoo on your 4-mile walk!  Lord-willing, I'll get my powerwalk in this evening(rain rain, stay away!)  "
4, cleaning the casa then getting ready to go on vaca with the hubby!!!! i can say that now 
4,@seiyaharris [hugs back] Thanks darling. Are you around to be emailed at?  I suddenly realize we have not talked this week at all!
4,"@limelightfood I saw that. As soon as I asked, I got followed by a few Salt Lake City twitter accounts, it was amusing. "
4,Testing Captivate right now. I'm liking it 
4,@FifthGearTV can I park my Ferrari 355 (see my profile pic) with a sweet sounding exhaust in the #fantasygarage ?   thanks
4,@josephlouthan i wouldnt go that far 
4,@GirlBug Lovely meeting you tonight. See you next week 
4,"@adventuretogs I didn't need to read the instruction manual to get started, always a plus  it is bigger than curve though"
4,she changes... i can see it clearly.. 
4,Hello tweeters  read my exclusive interview with former footballer Jeff Whitley at www.footypundette.blogspot.com ... interesting read
4,It's time for getting forward at the rehearsalroom. 
4,if u love me vote for @CiMarsLover http://bit.ly/tbt66 thank u 
4,"@pinwingirl hooray, they love the painting!  on with the next.  I will show commission once deadline has passed! "
4,A bucket of ice would be good if Galen was carrying it!  LOL
4,@ruth_z http://twitpic.com/5jzvz - tyvm 
4,@yougotmichelle Did you get to see my new tattoo??  I did a twitpic of it a few days ago.
4,"omg LVATT is a trending topic! how cool is that  verry happy i have it since sunday ^^ bloody lovely, haha."
4,"@illuminantceo Indeed, I hope they take your advice.  In any case, twitter trends &amp; ??? fan sites will be the 1st to let us know."
4,@_CrC_ have a good show in Boston!! See ya next month  and what was the yup for?? lol
4,"@jen004 Oh, you're welcome!  And thanks "
4,@peterlombardi 2 more days is always excellent and then you get to go home! 
4,good morning!! i hope everyone is doing great! 
4,@laffroom Yay.I appreciate the offer but I'm just too lazy teehee 
4,@forcesmith Check out this blog post - should help with a rich text editor for your blog  http://bit.ly/s86h2
4,@babyitssel i know I've asked you this a few times but when's your next Meet &amp; Greet in Los Angeles County? 
4,Installed newmoon on iPhone  now I can read it anywhere  no more skipping Jacob chapters promise 
4,playing uno with them 
4,"@IvieBgracii lmao. yes boo, im sure "
4,Blackberry Tour coming to Sprint and Verizon 
4,Yay i'm not guna sleep cause i'm not tired  i think i'll watch a movie !!
4,"@MWJ1231 Goodly morning sweetie  Is a beautiful day here, so gonna workout, then mow the lawn Luvya n Huggles"
4,@doerrelizabeth - good to see you on here. @WatchPerrelet was sad he didn't see you at JCK as well as me 
4,"@aslife Word. Word, indeed. "
4,first day in college was horrifc and terrific ! haha. lots of korean classmates ! 
4,lmao 'I think our hands just made a baby' LMAO I laugh evertime at that part  with that line you'd totally get me lmfao
4,"@pokerrrakeback, congratulations! You're my 70th follower. That's a lucky number ... especially 4 a professional poker player. "
4,@TheColleagues LOL gotta show love 
4,creating another campaign.. not much impressions with my main campaign. hope i will report good results soon like @zalds and @dangerbrown 
4,"@garethslee ah, the non-FW one, but the one also with SATA II "
4,Wants this saturday like now please? 
4,Dentist says my teeth look good.  Guess I do a good job brushing and flossing 
4,"@viswaters I'm RSVPing for Jen's wedding. Can I still count on a faux boyfriend date? It's August 29. BBQ reception, but not potluck. "
4,@elliottmunoz Let me know if you need some additional help or info. We just might have some AS3 flex sample code 
4,@christay0102 oh go on.. you can swear on here no one can see or hear 
4,@DeepXP ha ha 1 of my friends was all ovr himself he said he is luv w/ sum1 whom he met 4 only 10 mins so i was wondering.. 
4,@hollyhood Without a doubt 
4,"@ancesmulles no, it wasn't!  but it was like kwentuhan sessions. like life coaching kinda stuff."
4,"@SPrineas Are you grinding them up and boiling these centipedes, or are they just keepin' you on your toes? "
4,3 AM. first song he wrote that he liked. so he kept it. 
4,I'm proud of myself 
4,just got thru cooking chicken skillet pasta for my lunch later on today...yum! 
4,"@paupaula Really?! o_0 Ok, well good luck with that!  lol &lt;3"
4,"@mysgreen Ha ha - just been past your shop, he's pants!  Feel for you and the poor sods sat outside the cafe! "
4,"@perki yeah if you like, assuming you get here b4 5.30 we'll be in (dm'd location) "
4,Good morning 
4,@WasBornBlonde hot and humid like usual in ttown 
4,"@Mennard hmm  does that mean you should be working but don't have to, or don't have to work but are! "
4,Omg my mom already had her surgery... And she's fine! 
4,@LizIxer now there's a sentiment i can totally get behind! 
4,I'm happy that classes are already starting. 
4,"@MadameZee that's most unhelpful  that said as a result i've just refreshed my chess skills, so there's always that."
4,"anyway, gotta go.. CSI: NY up next and I have Asia to memorize. TYL!  see ya'll! byeee! D"
4,@bexodus August and I will be a resident. 
4,@beezosoharlem good morning sir  have a wonderful day!
4,@SciurusVulgaris Just as you like 
4,"Good Morning!  ...Running very late, and I'm gonna be honest I just don't give a rats ass.."
4,@ngrh8er5000 im clear across the room from her &amp; her ignorance... cut is done. pix soon 
4,Hey @mileycyrus I voted for you at the teen choise awards.Hope you'll win all of them.Pleaase follow me 
4,"@la_loquita Hello there, you always look pretty in every photo. "
4,"@thisgoodlife depends what's coming up   my summer sales are dyed roving and handspun so more of that now.  also, designing is a constant."
4,NEW HOMEGROWN SERIES LIVE NOW - FREE STUFF!!  http://bit.ly/r71GW
4,@MariahCarey  H-7 ! ! !  I can't wait !
4,Gospel commute: @kirkfranklin My Life My Love My All NEXT: Miss Mass Why We Don't Rap/Amazing Grace. 
4,@ladymaryann you should try it MBMA!  it's in your turf! we always go to tony roma's at alabang town center. 
4,"@ApostleDavid yeah, i would agree with that. "
4,is loving london  although work experience is boring today
4,okay . done chatting. coz` im really tired already. tomorrow is one of the biggest day for me ! its JUNE 17 ! i LOVE YOU NiNOMiYA !! 
4,@riversideboy thanks.  will do when i get around to writing it...haha.
4,"sitting in gym with my best friend, i love hinson "
4,@MrsAlpert its a tv show (Attack Of The Show) that talks about technology video games etc..  and will do 
4,@magnt  no problem! love the new logo! Although google wave seems to have copied and basterdized it haha j/k
4,*Its ya boy boy Dice* Hola world 
4,@jerrynugroho I do really reallllllyyyyy love telepopmusik!!! To the max dah pokoknya!  http://myloc.me/41B5
4,"Looking forward to seeing this tonight  http://bit.ly/10xJQw,  the last one was v funny, hopefully it'll be just as good."
4,"@Mechanical_Mind i'm on the wagon, you having a nice day out Ryan "
4,"@liquidblueeyes Oh, ok. Hook Devin up with a hot girl eventually k? "
4,@007peter Always a pleasure. Have a wonderful day 
4,@torynado Thx for checking out my blog! I just got back from the beach--a time I spent unplugged  So nice to get back &amp; see ur reply 
4,@SoSoulfull Very good. Think mode. 
4,@geeVONgore I hope you are left-handed and an accomplished drawer... 
4,@laceyloveriot hahaha &quot;mondays&quot;. Every Tuesday is a &quot;monday&quot; for me. blah. stay off of twitter swiff! Get work done!  I support you. ;)
4,@alexdangerduran doesn't tyra look good and svelt? I was so happpy she wasn't sich a fat whore anymore 
4,Pet Peeve -- business people who do not return valid-need-info phone calls  Yours?
4,"@J_Canfield Very True, but every step, every sign post the universe delivers makes it all so worth while! Ceeport "
4,"@AngieG75 Wow...according to those descriptions, I should be a Jon-Jordan girl, not a Jon-Danny girl.  Loved it. Thanks for sharing it."
4,"@fayebug Oh, but still take care! "
4,Playing the latest build of Just Cause 2. Creating chaos. 
4,Watching @140conf live! You can watch too http://140conf.com/watch  
4,Loves his Andrea because she is the MOST AMAZING person in the world  &lt;3
4,im watching family guy   playing with my new iphone   and sitting in my warm bed   life if good 
4,"@thesephatcheekz  I'm going to the show for sure, just a little late though cuz I work 'til 8:30... are you going??"
4,@mguhlin ohhh -- okay -- YOU can help me later.      clapping for your success!!!
4,is so in love with her hubby its scary!!! 14 more sleeps 
4,"@madly59 - Since 1942 doesn't match my year, can you prove it? A link or evidence? "
4,justt woke up  .. gonna study all day and finish up last minute homework.. got 2 exams tomorrow :| eeekss!
4,"@corolla92 Yeah, you dodged a big, watery bullet there, I was spitting up foam afterwards. "
4,@pilky ok  thanks
4,"@DanielleHerb Yay, cool I'm looking forward to getting to know you too. And let's start a #stopautodms trend "
4,Just unfollowed a bunch of pple who 1)never updated 2)weren't interesting. 
4,"*ya'll probs never heard of delicious but I remember back when it was del.icio.us (yes, w/ the dots   )"
4,"got my first b ball game 2 day.. if a nigga makes me mad, ima mothafuckin dunk on his bitchass "
4,bored. downloading new voices for my  TomTom. 
4,is catching nuff jokes! 
4,Back to work! Can't wait to get my RN so I can work a couple mos a yr then jus travel. 
4,@letsxplor because it is all yours.  compressors come and go but your home is your ?castle?  
4,"@ellensmith3 yeah, about 10mins ago. nanna was doing my head in. going to have a little sleepy now "
4,NO MORE FUCKEN IVISIBLE MAN  FINALLY I CAN GET RID OF THAT SHIT!!!
4,"@AthenaParthenos haha, i think you've already done a better job learning it than most native speakers "
4,new york new york 
4,@cincycore why yes it is! 
4,@cazp09 heya  its been good  dont have to go college tomorrow  howsyours? xxx
4,"had a great workout today, time to relax with michael scofield and lincoln burrows "
4,@jo_blankenburg thank U for the expert advice.. appreciate that very very much.. will try over the next few days! 
4,@rosslarocco I guess I've never got many notifications on my phone except for mail. I had one for the app store and FB...I was like WTF? 
4,I am spend this afternoon with my friend.. DAYSI! 
4,Hello Everyone and Good Morning! Got the all clear w/ my son yesterday around 530pm and you know kids are resiliant...bounced back 2day 
4,"Chemistry's nearly OVER, yes! "
4,Looking at Handbook of research on computational arts &amp; creative informatics - my chapter is a part of that 
4,@Taitosaurus yeah but you can make playlists easily 
4,"I pulled a muscle in my neck so am now having to be still watching the wildlife here, cool breeze warm air.  Life can be hell cant it ? "
4,@jconley21 thanks for the msg John.  No worries. A window is a window. Not a big deal. Em was freaked but she is fine. Sunny day today! 
4,@msignorile does that mean you're never taking off work again? 
4,@Carl_Thompson It's working now 
4,@jkkc97 It's my alter ego of several years. Long story. 
4,@loveyoumoreMJ hiya! how are you 
4,@dezzychick Yay!!!!!!!!!!!!!!!!!!!!!! Welcome to the mac side!  You'll love it!! 
4,@dannygokey Good morning! 
4,@Sepulchura err reboot  methinks I want be forgetting that now 
4,@pinkelephantpun I see I can stop looking for the pod. 
4,bloodwork came back today + i'm a normal chick 
4,@markhillary what do you mean...what kind of rock songs for what? 
4,"ooh, we get to see princess protection programme before america "
4,Up early taking the kids to summer camp 
4,@blantonious Uhhh....better NOT thank me until you've heard it. Just sayin'. I'll tweet the video here in just a few.THEN u can thank me. 
4,@CoverGirl_76 thata girl!  LOL! make sure to take oodles of pics &amp; vids and if you see danny tell him i heart him 
4,@madiyo i wanna go to the beach 
4,Talking to emma and sam about the jb. 
4,"@F1KS I'd still be Arya homie, Marc-Andre is for my future offspring "
4,Has just been out for a run with the boyfriend and is now chillaxin  x
4,"@AletheaKontis i just got the hippie's to edit, so toss me yours and i'll attack them both today/tonight "
4,"@LMsouthgate right now, you have the best bio. hello the kills. "
4,CASSY watching telenovelas this morning when i walked downstairs? Life is amusing 
4,"@JayGilmore okay, thanks - damn hackers &amp; spammers "
4,@Baron_Davis incredible. ur so blessed 
4,@sarahintampa hey that's cute! I like that Twitter xbox 
4,@jempabiona  i wanna watch the movie...lets watch it 
4,woke up at 6 to The Remedy blast towards me but had a good morning jog 
4,@fangsy101 me too  Jess is very excited. 
4,"@shyfx why, sending or u not recieveing, do tell "
4,"@isiahmagic you did a good job isiaaah  when michel comes down, we are going to partaaai!!  bring jasper lol"
4,@geekgiant Get there early and score parking spot on the right side. Another reason to get there early - free beer runs out at 7pm. 
4,listening to Coldplay just to piss @greatcollapso off 
4,@annakiss I'm based in the Netherlands. But still on my bucket-list is a trip to the UK/London. I think otherwise of the photogenic part 
4,"@wollack, .... an American thing I was betting that English profan-twities would escape the net.  And I think I was right. "
4,Here's the link to the website  Hope all is well )
4,"Goodnight.Haha,i said that a million times.Sorry,and GD NITE !!! "
4,@mimiparadise Good morninnggg 
4,"@faeriprincess dont worry abt the plot...life is to be lived happily...so take care, let down ur hair n send the funky feelin to the lair "
4,@decemberglow haha i was watching friends too 
4,"need your help, song about puberty.. LOL haha  dunno why, but my teacher asked for it, it's either doing it or failing English! ~~~~~"
4,@jenlogo Thanks for that! 
4,@xeyxey All you gotta do is say yes..... 
4,@all4dw Hey Girl wassup'? I'll be back in a  bit!! 
4,http://twitpic.com/7ji1a - Isn't my nephew the cutest?  I miss him so much!!
4,"&quot;Five am in the morning&quot;, Jeremy? lol.  The highlight is him yelling some sense into these guys"
4,chris pine.chris pine.chris pine.chris pine. chris pine is the cuttest man i've ever seen 
4,@trexsandwich \o/ I HAVE VIDEO OF PRETTY KIDS SWEARING. 
4,making a brain 
4,@GeneWasHere might be able to leave at 730!! Better safe than sorry I say!!  http://myloc.me/41C2
4,"@tiffychua funny, but there IS a twitter user called mikebear. "
4,"watching regis and kelly, then best buy to buy LVATT!  http://bit.ly/aNfFb"
4,Good Morning Everyone! Lets have a GREAT day! 
4,"I feel quite domesticated, growing my own veg and all. I just wish weeding the garden wasn't such a tedious process "
4,I'm on the road home from the Bunny Ranch...making a stop at Starbucks 
4,@s4sukhdeep dude you're forgetting Dev.D - 18 songs in total &amp; all of them - awesomeness!!  
4,@aliyasking i just finished reading your deal breaker piece in Upscale 
4,just got home  http://plurk.com/p/11dl47
4,Babysittttingggg..alll day long. Then hopefully getting JB album. 
4,@TheLotionQueen SO funny &amp; so true  I am glad that was our era as well. may have 2 look up utube vid of theme song-totally in my head now
4,@realestatechick same house...different homes.. 
4,at work and wished I was outside enjoying the gorgeous weather.  
4,"@coqui2008 I know, it's a shame. But if you know someone off-island who can receive it for you, the price is too good to pass up. "
4,"is counting my blessings, and wow what a long list "
4,"@NatalieXu go get one during those PC shows, or if you really dun mind sim lim lor, cuz more affordable... "
4,@chris1987 yeah thats wot i heard too! oh u should watch it. I think i know all the episodes practically off by heart! comfort tv... 
4,@danny_duke  will do 
4,@TinkerBugx3 whatcha doin in court.. girl u wild! 
4,@DanMerriweather That is so mean but I agree  I'd say rosemary is worse though. Tastes like soap.
4,@gobullet I'm eatin a bagel and coffee 
4,@wyelin Groupie for whoever this Ayu is! U and ur K-pop n what-not! Haha. But she's pretty! 
4,Thanks for the add @eiram03  http://plurk.com/p/11dl55
4,"@seaofbeauty hell no, but i DO envy you right now "
4,"@Pink You were great, you're always great! That little leather jacket was HOT! Gimme?!? "
4,#tweetaporsms  6500 sms's 
4,@lisadamast nice. hey i know that reporter 
4,@Shayanveski shut up yummychums these times are changing these changing times ;)  fucking hard backs the worth 
4,guess what!? what i hear you cry; OUR PPG PACT WORKED  x
4,@p3cia hihi.. already looked 
4,you're snazzy 
4,Picking up @quinsucks  its sooo early.
4,"All these different psychology magazines.. Well, to many to mention "
4,"I'm gonna see wot the world of twitter has 2 offer. so far, its not looking 2 bad "
4,Eazy day !!!!!  enjoy
4,@famousfriends its permeating the entire floor here ... i'm not complaining 
4,"says Goodbye plurkers. TCC, iLY all~  http://plurk.com/p/11dl6p"
4,@kyds3k thanks dude!! 
4,@SlipknotMusic Hey our biggest fan are from Quebec city for sure! I was at the show and I though we fucking rules  You're the best
4,I saw Pirates Of The Carribean 2 last night for the first time. I think I must be the last person to watch it! Gotta love Captain Jack! 
4,@EleanorDanger Christ... the first affordable half decent flats I seen in years... new floors and kitchen = top pad! 
4,"School run. Yes you can set your watches by me, im THAT predictable and even more boring "
4,wow....found out I won $500 at work for coming in second in the weight loss challenge......15lbs lost 
4,"@officialpeta Peter Thomas Roth does not test on animals, its written on the products and i asked him "
4,Hello and good morning to all the new followers of Panic Nation. 
4,@angstmann Did you know you can use bread to make toast?  ha ha.
4,@jpalmiotti Comic Event=Well-written comics. Like Six-Gun War? 
4,@rachelbrooke i love that you quoted rev run 
4,Good morning twitterland!... Remember that you can't turn over a new leaf if THE TREE IS DEAD!!!!!! Be blessed..... 
4,Relieved that the donut I just shared with my dad only cost me 3 points. 
4,My iPhone cherry has just been popped! Now I can live time keep ya'll updated on stuff and stay in better contact! 
4,@macface2adore Upright is good  How's your fibro behaving? Hope your stress level goes down...stress is not good. Think happy thoughts 
4,This HAD 2 B written coz we made progress- Part 2 of &quot;My Kids &amp; Their Law of Attraction&quot; http://bit.ly/15BVuR 2 minute read - enjoy 
4,@tobyclick :-D  Thank you very much  
4,"L.S.G. - &quot;Rotation&quot; from the Black Album, sorry from the Best Album  ??? http://twt.fm/162494"
4,Life is a blessing. Cherish each moment u live. Thank God for another day 
4,"@bcluxton ok, good  Cause i didn't mean it the way it sounded.  Yea i doubt i ever will either...oh well"
4,@fraserspeirs they thought they were in for an easy shift 
4,thanks sister  for everything!
4,@UKay_Cheung thanks very much for the follow...you have beautiful images  I'm a visual artist as well. hope to tweet with you soon!
4,sooooooo freakin' tired... but happy as well. 2 more exams and i'm done 
4,Dance Recitals are so stressing but I love every minute of it. 
4,"@_alover_ It went really well, thanks! Really pleased. "
4,received a special delivery from doy... a McChicken sandwich meal  hehe.
4,Just finished playing TR:UNDERWORLD 
4,@loving_him Thanks CareBear  How are you doing?
4,"yeah, I'm the best in my german class "
4,@bambi_love Could you please explain this using a beer analogy? 
4,"@catnip hehe, yep. Describe the route in minute detail in less that 140whatever characters it is... up hill, down valley, past bar etc. "
4,bad day for surfing and reading news. but webcomics're still loading fine  http://plurk.com/p/11dlco
4,"@ByYourSide2009 yes it was. Weird, but good. "
4,ditched Y membership as promised.  also trimmed back landline svc.  iphone much more affordable now 
4,@TimCAD You should've done it! 
4,i just cant do it captain...i dont have the power!!...name that movie....come on this is an easy one! 
4,@BAoki well rested. 
4,I'm up and ready to start the day! it's 8:55 
4,@Taurusemv Yes ma'am! Already did a Happy Birthday Pac message 
4,Wow last night was soooo hilarious!  a much needed drunken night lol
4,hair appointmentt! going blondeeee babbby 
4,@Michelle___C   do it you wont be sorry! 
4,"@salem0 Yeah, just chech out my followers and you'll find it "
4,@jessyrocks7 It's freaking AAAAMAZING! 
4,@erinnnn_x OMGGGGGG  they are amazing  team ftsk all the way&lt;33  cant wait for some new jams.
4,@LittleWideWorld  thanks! looks like we have a site: @_Trevornick_ details being figured out for first ever #tweetcamp!
4,@Phatfatman I hope you enjoyed it no matter what you did yesterday 
4,Awesoooome  I get the Album of A.T  Amaaaaaaaaazing I love it &lt;3
4,On my way 2a meeting 2discuss important business  w/my Manager that just flew n 
4,"@doctorfollowill. @ohitsboo and i will see you at the o2 tonight, we love you. don't forget to give a shout out to Alannah and Helena  xxx"
4,"lines, vines, and trying times! out today!  sooo happy"
4,"@Allyeska My ideal girlfriend would have, yes "
4,Waiting for someone to get to work so that I can do my stuff. It's been 2 hours already...at least I get to eat firehouse for lunch 
4,@francescamusic Oh that is the most fun/stressful time! Planning my wedding was so much fun but I was glad once it was all done!Good luck 
4,Thank u 
4,Only has to wake up early 5 more times this summer 
4,going soon to buy LVATT  &lt;3
4,"@birana_007 still 2 monts to go, but you never know, I am planning 1 month for the design and another to relax "
4,@jasonkarns Make sure you let me know how that goes 
4,@jellibeen92 ah thank you 
4,"@my2gs I'm doing gr8!  Been keeping busy, so that's good.    I'm going to DM you in a sec.  "
4,Fly with me - Jonas Brothers 
4,@ianemery i'll be there! I'm doing a short talk in the afternoon too  guessing you're coming through too then
4,@BradBurton  Time to write another chapter then 
4,Started playing EVE again...oh no 
4,late night w/ j. fallon at 3pm..dinner at 7pm what's goin down tonight? 
4,@hmkern99 the flag on my monitor is missing 
4,@NuGoth lol So am I - kinda  What is it you do actually?
4,"@kim_partridge watched the 1st half at the Monk, its on the TV on the 5th too  so second half while attempting to work"
4,@mileediwinter: good to see you here 
4,"@guernseylibrary Oh, thank you  Am speaking on the Fri with Sally so not as nervous - likely to stand there, smile and nod a lot though!!"
4,@akafrancie Each pic does bring a little wave of peace ..a small &quot;ahhhh&quot; moment. Thanks 
4,@trappnerrdd Thank you for being so concerned!  ...and for the laughter!!!
4,@bchesnutt you're welcome 
4,@athenaxo YAY CONGRATS 
4,"@xero01uk Yep, it's turned up; along with my Microsoft Points from ShopTo! "
4,@JustMePammy Not green. Sorry. 
4,JUST CHILLING JOINED TO CHECK OUT ITSMEMORPHIOUS! 
4,@catswhocode We're on it. 
4,Finally not tired this morning  still gonna get some caramel iced coffee from mcdonalds because it sounds amazing
4,@dannykurily welcome home 
4,@RobinSlick X-Atlantic Twissup 101: make drink. post pic of drink during twissup. drink. tweet. repeat. post other pix as needed. 
4,"Broadband4everyone, sharing stuff (not music), content (not dodgy stuff), security (not handcuffs), quality+ from BBC (@zerocost) #db140 "
4,back home - mommy is mad... dunno why... &amp; I don't care about it.  work was great
4,"@five15design So U saw the Broncos in several Superbowls (...2 worth watching, the other embarrassing.   I don't see NZ sports here. "
4,@acmhatre   Thats funny.
4,"Enjoying using the Mac  think I've been converted, still PC's rule for gaming though"
4,"Oooh, Professor Layton movie? Everyone needs more Layton "
4,@lovetoeatbbws just the previews are free  plus there are some pictures there too 
4,"@lolavintage thank you! the problem is usually TOO many &quot;me breaks&quot; haha i saw your lucky feature, that is amazing! congrats "
4,"@psibreaker Thanks!! I'm psyched!! So many people will get a shot through this! Gosh, so happy to make it happen for 'em!! "
4,I'm continuing on writing my blog I wrote earlier today! Would fill it up with lots of pictures from when I was in Jakarta!  x
4,@7angela7 Tell me about it. I called him about a cleaning and he wanted 298.00! Maybe I should call 1-800-Dentist. 
4,I feel it today. A #squarespace day.  
4,"back at work, nice easy drive in today. Sun is shining. It's my 9th anniversary today! Going to Sea Watch rest. in Ft Lauderdale "
4,is goin to take finals then after that only 1 more day til Summer  LVATT is the best album ever... I ??? THE JONAS BROTHERS
4,"Lines, Vines, and Trying Times TODAY!!!!!   "
4,@terri5me2000 have a great day catch up in 8 hour #turkeytuesday over need 2 recover LOL  night ;)
4,@ladysov keep things sweet and simple.. innit 
4,@JustTooBusy blessed dear TY I'll be moving soon too.  I'm moving into a cabin in a campground and will work with children there 
4,@jonaskevin OMGGGGGG IM HOLDING THE NEW CD IN MY HANDS RIGHT NOWWW AHHHHHH IM SO HAPPPPYYY  THE CD IS BEAUUUTIIIFULLLL  IM SO HAPPY !!
4,@Meana_gena I actually did. I'm stoked. 
4,jiss chilln ou  cnt wait t get these exams ovr wii ;) xx
4,@PATiTwix Thanks so much for the heads up! 
4,@eurocheapo thanks so much for the tip 
4,Halloooo peoples 
4,In my local library  browsing...
4,@Phigment I wear a T-Shirt that says that on the back.  The front says Social Engineering Specialist  
4,@mitchelmusso http://twitpic.com/6v57d - Cool 
4,"so, so DUmb!!!!!! ~ havin' FUN today, the Kids ROCK makin' Breakfast for me "
4,i ??? kim bum's song &quot;i'm going to meet her&quot; sang by kim bum himself!!  LSS.
4,"good morning twitter folk, happy Tuesday "
4,@bryanclay did first Olympic sesh on Sunday. Felt it's touch on Monday in work 
4,There is a jellyfish on the wrapping paper that my birthday present is in - it is a very nice jellyfish 
4,@sommerdesigns as long as it was worth it   The worst is all that and &quot;I'll take a key ring&quot;   Packer peckers!  Love it!
4,"@connor_finley They have beaches in Texas? Well, yes now that I think about it, there is a coastal area to Texas too... it's not all sand "
4,@seaofbeauty good morning! 
4,Good morning!!! Buenos dias!!! I am having my beautiful breakfast... A banana/soy milk smoothie 
4,Thankful for more scenic commute 
4,@RickPace smh countryyyy! Lol hey Ricky! 
4,GOING TO L.A TODAY 
4,so im thinking todays order will be pool all day with a side of a tan. 
4,"so umm yeah, im still sleepy, as i try another attempt to victory  EHHH IDK."
4,Yayy Criss Angel is shooting Season 5 of Mindfreak 
4,"@KizDaBoss  thank you so much for coming through even tho i didnt really get to chill for too long, it was great to meet you finally "
4,g'morning everyone. 
4,@hashMagento @usegraymatter thanks for sending on those links 
4,@AnnaDeStefano thank you! 
4,@Mirantha smallworld 
4,sooo tiireedd  qonna meet up wit one of the bestiies 
4,"Just had brekkers, and Im heading to the pool to do laps. "
4,"@lilaylicious It'll fly by.  And if it doesn't, don't hold me to it. lol."
4,@ashleyandrus LOL Go for it. Then you won't accidentally ask someone to &quot;step on your crab w/ a cheese sock&quot; or something equally nuts. 
4,@WFDiamondDebi i wish i could afford those galleries  gorgeous!
4,@Shardenrique that was horrible. Don't do that. I'm going back to sleep asshole. I love you 
4,"@sassisassi saaassii, get well soon dear "
4,"Hi internet world. I managed to survive without you for two days.  But hello Singapore, good to be back at home."
4,@flowingdata Your blog is one of my most favourite things on my reader - awesome 
4,"@maroon5 Hi Hi, sorry to hear someones sick -I am too ! so lets be ill together and drink soup  "
4,@PsycheDiver I am brightly polished today  anything I can help with?
4,@hgrawe good morning 
4,Watching fresh prince &amp; painting my nailsss 
4,@sambennington http://twitpic.com/7hjvb - i love this pictures  it's so cute 
4,@missemmla thanks for ringing me 
4,"@mneylon I??ll pack my poncho  On a separate note, can you tag that pic &quot;icann&quot; so i can check if the flickr feed on icann.mobi works? "
4,Friend us on Facebook - Trousseau On Southport - exclusive deals and insider bridal/ lingerie tips 
4,@JT_Solomon LOL yes! Another childhood fav of mine...The Nightmare Before Christmas 
4,"Almost done packing, I have to be at the airport at 12:30. Then DALLAS! I bought the new Jonas Brothers CD maybe I'll see them down there "
4,"Wow, he did not scream! That makes me less hopeless "
4,I hope you know I was being a smartass in my message?  so yeah this weekend really sucked. I understand you gotta support her.  I WAS ...
4,Standing at my stop..  waiting for bus to go to school.. 3 more days 
4,@LB_sweetpea Have fun....give Jordan another hug for me 
4,@OneGear1972 re: barefeet  i dont know but for some reason i couldnt stop watching..!? thats 2:43 of my life I wont get back!? darn you!! 
4,@venicemorales @RussL96743 Good Morning 
4,"@Jayce_Kay Thanks, it's good to hear you like it "
4,Off to see a man about a virus. HAPPY TUESDAY!!! 
4,Only TWO HOURS until this disc will be in my hands!!!! Agh!! 
4,Oh yea got a 94 on my Sociology test &amp; I barely studied. 
4,"textiles is one of the most depressing subjects to revise. not quite as bad as physics, but close. haircut tomorrow  x"
4,@findenlake maybe you'll get some K-Fed ones to replace them? 
4,ha thanks for all the sympathy everyone... and for using my injury as an excuse not to work out  i think i'll probably live!
4,@RichelleMead sounds exciting-can't wait to read it 
4,Giest today 
4,@HighLandress  im right handed. but i can draw with my left hand too. and im already an illustrator/designer. but thank you so much 
4,@PyoorGrant Haha I know! We've taught her well! 
4,"#tcot, does anyone know of good tweeps for Iranian on-the-ground news?  Let's get an Iranian-themed meme going "
4,"@bradruggles If you're in the neighborhood, I'll be at Northview's Capstone until 11 a.m. "
4,Happy @Jonasbrothers Day 
4,@luckymojo then u might wanna send me a pic 
4,@IndigoBlue68  So right!! 
4,"have faith, we can do this! "
4,Morning my tweebies. I made it to the office 
4,@lorecki yeah my tweets are meaningful at least.  
4,"Just finished taking my Gram to the Dr, and am now at Cracker Barrel, and then over to Walmart  i love time with Gram, always good fun"
4,@donaldtrefusis You rotter. Now spending week off examining fine art instead of painting my house 
4,today my cousin's come woo |: OH GO BUY LVATT TODAY PLEASE AND THANK YOU 
4,"jus got back frm a flight, this flying stuff is gettin more nd more interesting "
4,Omg I just realized that I could have made my license plate 'careber'  owell MCRMY is perfect! 
4,"Last nights show was my favourite of the three preview shows. The first One, Two, Three and In crowd surf took place. That made me happy "
4,"@anc_scorpio Yeah, the concert ticket is a B-day present from my big sis  So your birthday is in November??? When exactly??"
4,Last day of school 
4,looools drama after school tudaaaayy  no french test tmro PHEW. but there is science :| i shall flop badly x
4,@supernaturalamy only took me 4 M&amp;G's to get that pic lol!  Hoping the one in Wichita will be equally as good!  I'm VERY happy with it.  
4,@Growling_Jo Congratulations on the news of your niece 
4,@roseanne09 THanks for checking out the video.  I think my baby is cute too.  I followed you back.
4,@snapviashot yes.im sleeping early.wahahaha.so that i could wake up at quarter to 5am and go online for a while 
4,@char_x3 cha cha char!  long time no talk :O lmfaoo xD
4,reading tweets about #PeopleBrowsr at the #140conf 
4,@Rabinaz cat are escaping artist  do u let them out or there r always kept inside?
4,"@ernohannink Great that (I think?) you're helping create Social Media Club Amsterdam. You know I do guest speaking, right "
4,@bunkobilly: GES. Tweet away 
4,Playing Counter Strike(Deathrun Mode). I think the deathrun mode is better than the normal mode 
4,My new bike in the flesh  http://bit.ly/9Ni68
